,exchangeRate,istVol,marketValue,negotiableValue,profitRate,trdAmt,trdTm,trdVol,searchDate
3133,0.3019,921,147985.48,122336.52,13.47,443.25,277.74,538548.54,2011-12-23
3134,0.2445,921,147015.3,121518.25,13.38,364.96,236.2,436243.89,2011-12-26
3135,0.2561,921,145431.01,120216.98,13.2,375.83,248.02,456951.29,2011-12-27
3136,0.2803,921,145697.76,120497.11,13.23,403.07,255.61,500319.66,2011-12-28
3137,0.2544,921,145956.58,120780.35,13.25,363.78,226.04,454232.64,2011-12-29
3138,0.2923,921,147692.76,122167.89,13.41,429.04,250.48,522078.88,2011-12-30
3139,0.2797,921,145925.86,120639.52,13.25,409.71,257.37,499721.42,2012-01-04
3140,0.3283,921,144511.31,119493.2,13.12,465.6,289.93,586665.34,2012-01-05
3141,0.2818,921,145531.4,120500.36,13.22,393.87,254.04,504192.32,2012-01-06
3142,0.429,921,149731.3,123947.64,13.6,621.62,379.48,767518.6,2012-01-09
3143,0.6116,921,153760.98,127240.3,13.96,910.07,522.58,1094250.66,2012-01-10
3144,0.4724,921,153108.5,126696.89,13.9,744.34,446.78,845173.54,2012-01-11
3145,0.3991,921,153042.54,126715.34,13.89,638.61,363.25,714164.82,2012-01-12
3146,0.39799999999999996,921,151021.32,125179.22,13.71,638.97,384.94,712050.63,2012-01-13
3147,0.2553,922,148460.78,123211.38,13.48,428.94,263.55,458112.02,2012-01-16
3148,0.4874,922,154665.31,128262.45,14.04,772.32,426.19,874658.29,2012-01-17
3149,0.4999,922,152505.2,126513.78,13.84,806.97,445.05,898167.94,2012-01-18
3150,0.4025,922,154508.35,128264.65,14.03,637.97,348.2,723254.17,2012-01-19
3151,0.3876,922,156062.93,129534.89,14.17,627.62,324.84,696528.88,2012-01-20
3152,0.324,922,153807.54,127673.93,13.96,517.6,305.1,582226.25,2012-01-30
3153,0.2708,922,154317.51,128051.12,14.01,437.87,260.69,486693.15,2012-01-31
3154,0.2969,922,152664.15,126800.49,13.86,484.67,292.33,533716.77,2012-02-01
3155,0.3519,922,155661.15,129274.42,14.13,575.58,323.06,632592.47,2012-02-02
3156,0.4378,922,156862.44,130246.35,14.23,701.21,397.08,786968.7,2012-02-03
3157,0.4201,922,156909.61,130250.51,14.24,672.17,377.53,755063.38,2012-02-06
3158,0.3736,922,154295.03,128048.84,14.0,580.16,367.31,671511.64,2012-02-07
3159,0.4844,922,158045.82,131187.1,14.34,808.89,461.29,870705.04,2012-02-08
3160,0.5437,922,158181.98,131325.3,14.35,894.94,501.23,977311.7,2012-02-09
3161,0.5377,922,158340.2,131409.95,14.37,822.53,464.57,966544.54,2012-02-10
3162,0.4794,922,158332.0,131344.17,14.36,778.04,441.85,861781.27,2012-02-13
3163,0.4065,922,157852.91,130912.43,14.32,663.66,391.38,730717.12,2012-02-14
3164,0.5482,922,159327.43,132112.84,14.45,875.04,487.24,985771.25,2012-02-15
3165,0.5276,923,158751.47,131586.57,14.39,837.67,511.25,948851.9,2012-02-16
3166,0.3983,923,158880.07,131712.2,14.41,650.19,384.07,716613.05,2012-02-17
3167,0.4922,924,159431.01,132320.17,14.45,821.26,445.93,885946.43,2012-02-20
3168,0.4396,924,160633.72,133317.34,14.56,744.47,427.94,791237.49,2012-02-21
3169,0.6587,924,162136.21,134523.25,14.69,1092.67,572.76,1186028.59,2012-02-22
3170,0.6234,925,162730.29,134878.76,14.74,1053.23,586.45,1122492.82,2012-02-23
3171,0.747,925,164745.47,136507.22,14.93,1213.43,625.44,1345151.78,2012-02-24
3172,0.8808,925,165296.11,136989.68,14.97,1448.83,713.04,1586212.69,2012-02-27
3173,0.6577,924,165544.03,137211.48,15.0,1070.88,603.97,1183862.9,2012-02-28
3174,0.5285,924,163998.95,135946.54,14.86,916.34,495.51,951544.62,2012-02-29
3175,0.4189,923,163766.93,135790.35,14.84,713.58,386.28,754546.25,2012-03-01
3176,0.5734,923,166096.93,137736.95,15.05,966.78,490.37,1032756.43,2012-03-02
3177,0.6273,923,165053.4,136740.55,14.95,1080.99,553.98,1130021.41,2012-03-05
3178,0.5736,923,162705.86,134725.43,14.75,1005.33,558.34,1033304.76,2012-03-06
3179,0.5246,923,161652.91,133824.23,14.65,916.56,495.19,944933.66,2012-03-07
3180,0.5329,923,163443.87,135286.9,14.82,932.0,472.31,961183.6,2012-03-08
3181,0.5572,924,165584.24,136414.46,14.92,1005.02,519.01,1005511.78,2012-03-09
3182,0.5875,924,165245.92,136129.47,14.89,1081.92,551.31,1060386.97,2012-03-12
3183,0.581,924,166671.59,137269.67,15.02,1030.48,528.65,1048927.75,2012-03-13
3184,0.9914,924,162365.62,133820.21,14.62,1704.95,904.26,1790299.92,2012-03-14
3185,0.6649,924,161160.02,132978.45,14.52,1124.3,622.26,1200910.12,2012-03-15
3186,0.5719,924,163325.78,134686.49,14.71,1022.95,520.06,1033049.94,2012-03-16
3187,0.5918,924,163682.04,135030.47,14.74,1071.22,539.44,1068855.25,2012-03-19
3188,0.5401,923,161400.97,133181.64,14.54,944.61,517.61,975475.44,2012-03-20
3189,0.5316,923,161490.08,133255.44,14.54,952.43,509.92,960062.83,2012-03-21
3190,0.4406,923,161406.87,133097.53,14.54,772.8,416.7,795825.81,2012-03-22
3191,0.4232,923,159633.36,131694.18,14.38,739.14,425.57,764416.65,2012-03-23
3192,0.3063,923,159715.82,131760.36,14.39,540.82,302.89,553236.44,2012-03-26
3193,0.3363,923,159481.81,131696.8,14.37,651.59,335.61,607866.08,2012-03-27
3194,0.4605,923,155258.44,128209.84,13.99,780.12,461.86,832289.9,2012-03-28
3195,0.4098,924,153519.41,126365.78,13.8,680.43,382.7,740858.86,2012-03-29
3196,0.3423,924,154214.72,126992.31,13.86,559.52,312.49,618852.25,2012-03-30
3197,0.4426,924,156787.25,129078.15,14.1,746.66,407.95,800146.21,2012-04-05
3198,0.3995,924,157207.89,129461.0,14.14,690.52,373.83,722530.04,2012-04-06
3199,0.3292,924,155795.83,128440.26,14.01,550.81,320.04,595890.72,2012-04-09
3200,0.371,924,157156.16,129588.21,14.13,630.49,371.8,671541.52,2012-04-10
3201,0.4127,925,157398.65,129772.16,14.15,672.42,375.04,747200.98,2012-04-11
3202,0.5378,925,160249.19,132114.79,14.41,871.34,473.55,973768.81,2012-04-12
3203,0.5441,925,160845.15,132603.71,14.45,923.7,488.73,985372.25,2012-04-13
3204,0.4702,925,160676.0,132728.89,14.44,737.66,418.36,852114.76,2012-04-16
3205,0.4656,925,159221.83,131466.59,14.3,723.39,432.68,843956.83,2012-04-17
3206,0.5983,925,162351.73,134004.81,14.59,931.03,512.97,1084618.51,2012-04-18
3207,0.5201,925,162089.01,133739.72,14.57,900.44,456.38,942759.94,2012-04-19
3208,0.6355,925,164105.5,135368.47,14.75,1016.35,512.54,1152347.15,2012-04-20
3209,0.6732,926,162906.62,134450.69,14.64,1092.57,580.7,1221882.92,2012-04-23
3210,0.7333,926,162817.42,134448.17,14.64,1173.37,632.44,1331042.18,2012-04-24
3211,0.7198,926,164158.1,135595.22,14.75,1130.46,604.5,1307229.41,2012-04-25
3212,0.637,927,164080.81,135431.54,14.74,1049.78,565.03,1156899.31,2012-04-26
3213,0.5019,928,163624.36,135018.65,14.7,841.04,458.24,911644.18,2012-04-27
3214,0.7040000000000001,928,166516.49,137493.27,13.01,1242.51,588.47,1279032.41,2012-05-02
3215,0.5658,929,166685.09,137576.73,13.02,1028.82,521.42,1028110.41,2012-05-03
3216,0.5614,929,166965.74,137903.69,13.09,1023.97,501.41,1020117.08,2012-05-04
3217,0.5978,930,167463.73,138139.7,13.09,1114.06,547.81,1086855.5,2012-05-07
3218,0.5768,930,167314.28,137878.46,13.07,1053.16,545.59,1049408.09,2012-05-08
3219,0.537,930,164521.64,135585.24,12.85,994.32,525.84,977065.68,2012-05-09
3220,0.4487,930,164538.41,135568.79,12.86,810.27,434.05,816482.49,2012-05-10
3221,0.4095,930,163664.69,134793.03,12.78,756.52,411.14,745589.34,2012-05-11
3222,0.499,930,162696.45,134179.54,12.7,894.54,481.89,909017.89,2012-05-14
3223,0.4274,930,162225.73,133795.38,12.67,775.11,424.06,778599.24,2012-05-15
3224,0.4216,930,160313.25,132229.46,12.52,745.27,428.15,768354.74,2012-05-16
3225,0.4798,930,162520.48,134002.12,12.69,818.54,427.29,874735.05,2012-05-17
3226,0.4912,931,160265.69,132145.31,12.51,790.61,453.84,895839.96,2012-05-18
3227,0.4097,932,160474.36,132429.92,12.54,700.13,386.8,747367.19,2012-05-21
3228,0.4212,932,162239.78,133837.75,12.67,754.57,380.31,768694.63,2012-05-22
3229,0.4626,932,161593.53,133308.01,12.62,851.87,458.27,844639.2,2012-05-23
3230,0.4347,932,160722.23,132587.67,12.56,775.36,416.63,793802.32,2012-05-24
3231,0.4059,932,159311.7,131516.74,12.46,683.96,396.51,741314.41,2012-05-25
3232,0.5175,932,161527.82,133285.33,12.61,866.9,484.76,946388.41,2012-05-28
3233,0.6419,933,163456.98,134753.92,12.76,1118.11,578.18,1173978.57,2012-05-29
3234,0.4931,933,163135.52,134531.11,12.74,854.52,457.79,902331.97,2012-05-30
3235,0.425,933,162245.49,133892.43,12.67,754.78,415.14,777828.68,2012-05-31
3236,0.4205,933,162220.21,133860.79,12.68,771.39,416.9,769595.87,2012-06-01
3237,0.4914,933,157826.7,130303.0,12.33,867.86,520.83,900005.47,2012-06-04
3238,0.3599,933,158153.26,130621.26,12.35,640.55,355.16,659597.9,2012-06-05
3239,0.319,933,158004.99,130492.4,12.34,585.34,317.32,584749.44,2012-06-06
3240,0.3275,933,156850.42,129500.6,12.25,595.45,334.27,600339.87,2012-06-07
3241,0.3704,933,156103.38,128767.08,12.19,638.48,343.35,679257.19,2012-06-08
3242,0.3519,934,157740.26,130130.36,12.32,603.61,327.65,645633.85,2012-06-11
3243,0.327,935,156539.16,129056.2,12.23,554.68,309.53,600120.01,2012-06-12
3244,0.4254,935,158746.03,130837.97,12.39,738.19,379.7,781594.31,2012-06-13
3245,0.3901,935,157169.23,129433.7,12.26,691.4,376.83,716981.86,2012-06-14
3246,0.392,935,157961.22,130058.11,12.32,686.52,371.13,720686.1,2012-06-15
3247,0.3288,935,158432.11,130381.67,12.37,600.01,312.25,604397.45,2012-06-18
3248,0.3265,935,157521.72,129650.85,12.29,578.25,329.14,600727.77,2012-06-19
3249,0.2951,935,156984.85,129523.72,12.25,506.77,301.32,542965.63,2012-06-20
3250,0.3201,935,154795.46,127680.75,12.08,545.88,334.81,588913.2,2012-06-21
3251,0.3238,935,152268.19,125549.16,11.89,545.26,333.18,595822.02,2012-06-25
3252,0.2883,935,152030.06,125447.6,11.88,474.14,277.61,530802.81,2012-06-26
3253,0.2774,935,151867.77,125205.09,11.85,452.58,269.35,510751.91,2012-06-27
3254,0.2943,935,150403.52,124026.73,11.74,502.17,311.68,541909.3,2012-06-28
3255,0.3322,935,152447.22,125652.65,11.9,558.01,312.93,612057.25,2012-06-29
3256,0.3372,935,152489.63,125813.71,11.91,607.46,334.13,621767.54,2012-07-02
3257,0.3395,935,152785.99,126108.53,11.93,605.33,321.7,626130.58,2012-07-03
3258,0.2993,935,152613.14,125964.32,11.92,522.25,292.28,551966.31,2012-07-04
3259,0.3127,935,150868.48,124558.1,11.78,519.83,319.32,577067.53,2012-07-05
3260,0.413,936,152594.03,125949.51,11.91,706.65,383.61,763528.86,2012-07-06
3261,0.4051,936,149014.15,122912.42,11.63,692.97,382.68,749068.44,2012-07-09
3262,0.3182,936,148563.43,122556.08,11.59,530.19,305.61,588396.05,2012-07-10
3263,0.3186,936,149212.3,123152.55,11.65,535.3,298.35,589171.08,2012-07-11
3264,0.4436,936,150002.85,123778.65,11.7,791.88,429.2,820796.85,2012-07-12
3265,0.312,936,150060.16,123884.5,11.71,561.04,318.9,577351.05,2012-07-13
3266,0.3636,936,147296.7,121665.53,11.51,626.22,374.89,672809.93,2012-07-16
3267,0.2974,937,148389.32,122565.13,11.58,519.44,290.96,550764.27,2012-07-17
3268,0.358,937,148938.07,122965.57,11.62,591.35,330.89,662914.04,2012-07-18
3269,0.4267,937,150014.51,123879.65,11.7,682.58,389.88,790524.79,2012-07-19
3270,0.3468,937,148898.64,122950.2,11.62,545.39,339.27,642496.0,2012-07-20
3271,0.3003,937,146988.71,121321.21,11.47,480.18,290.95,556282.33,2012-07-23
3272,0.293,937,147383.47,121634.96,11.5,466.73,279.76,543051.23,2012-07-24
3273,0.259,937,146704.38,121207.27,11.44,409.51,255.9,480700.98,2012-07-25
3274,0.2847,937,146004.66,120588.85,11.39,450.11,274.58,528418.67,2012-07-26
3275,0.2797,937,146195.84,120743.12,11.41,466.25,276.92,519126.93,2012-07-27
3276,0.2748,937,144938.35,120306.61,11.31,422.9,264.91,515092.11,2012-07-30
3277,0.2822,938,144584.88,120058.37,11.29,433.35,277.84,528996.11,2012-07-31
3278,0.28600000000000003,938,145932.16,121234.83,11.39,443.71,263.49,536142.68,2012-08-01
3279,0.2841,938,145100.93,120495.56,11.33,417.14,253.94,532677.32,2012-08-02
3280,0.2825,938,146573.86,121724.03,11.44,435.9,260.87,529594.18,2012-08-03
3281,0.3807,938,148072.71,122981.58,11.56,609.74,357.43,713670.34,2012-08-06
3282,0.3993,938,148270.43,123091.14,11.57,618.98,376.44,748681.1,2012-08-07
3283,0.3874,939,148554.14,123336.29,11.59,622.36,376.24,726425.83,2012-08-08
3284,0.3881,939,149464.34,124065.0,11.66,656.88,375.96,727599.88,2012-08-09
3285,0.3628,940,149218.68,123866.46,11.64,608.59,354.34,680954.19,2012-08-10
3286,0.3787,940,146962.51,122075.0,11.46,629.81,381.59,710865.92,2012-08-13
3287,0.3592,940,147391.12,122523.33,11.5,596.61,353.77,674683.68,2012-08-14
3288,0.2892,940,145752.02,121158.97,11.37,459.04,286.48,543252.2,2012-08-15
3289,0.2398,940,145371.97,120758.77,11.34,389.77,241.14,450541.35,2012-08-16
3290,0.2358,941,145588.53,120916.02,11.35,391.09,243.06,442978.1,2012-08-17
3291,0.2472,941,145073.3,120778.4,11.31,391.81,247.26,465090.0,2012-08-20
3292,0.3225,941,145701.55,121283.0,11.37,514.85,306.91,606833.04,2012-08-21
3293,0.3094,941,145127.39,120819.09,11.31,489.12,302.29,582601.98,2012-08-22
3294,0.3097,941,145492.44,121128.21,11.34,502.71,301.59,583133.54,2012-08-23
3295,0.3183,942,144091.07,119982.78,11.23,495.64,312.84,599335.66,2012-08-24
3296,0.319,942,141593.33,117830.57,11.04,477.63,307.6,600784.31,2012-08-27
3297,0.2885,942,143083.7,118905.3,11.15,420.54,265.81,543296.09,2012-08-28
3298,0.2762,942,141718.69,117720.67,11.05,415.89,259.8,520117.87,2012-08-29
3299,0.3287,942,141869.21,117849.14,11.06,507.63,310.21,619172.04,2012-08-30
3300,0.2441,942,141568.52,117559.25,11.03,352.03,229.45,459759.72,2012-08-31
3301,0.3212,942,142370.63,118314.14,11.1,478.68,295.0,605184.35,2012-09-03
3302,0.3043,942,141298.01,117414.02,11.01,475.14,286.35,573283.44,2012-09-04
3303,0.3048,942,140884.1,117122.11,10.98,448.78,275.99,574259.39,2012-09-05
3304,0.2971,943,141943.09,117932.18,11.06,426.96,265.73,559784.51,2012-09-06
3305,0.7391,943,147189.47,122242.34,11.47,1108.88,626.12,1392695.8,2012-09-07
3306,0.5486,943,147650.54,122619.69,11.51,861.18,470.19,1033876.27,2012-09-10
3307,0.4267,943,146689.65,121788.22,11.43,658.37,392.95,804410.49,2012-09-11
3308,0.4453,943,147101.25,122126.2,11.46,691.31,397.21,839345.26,2012-09-12
3309,0.4182,943,145995.02,121210.3,11.37,645.15,393.53,788389.64,2012-09-13
3310,0.483,943,146927.24,122030.08,11.44,760.56,425.62,910402.83,2012-09-14
3311,0.4034,943,143789.17,119477.18,11.2,623.16,383.25,760360.19,2012-09-17
3312,0.2959,943,142475.36,118365.25,11.1,443.17,267.33,557719.37,2012-09-18
3313,0.2796,943,143045.26,118826.14,11.14,437.52,261.83,527132.53,2012-09-19
3314,0.3569,943,140067.91,116360.03,10.91,538.64,343.14,672751.43,2012-09-20
3315,0.3168,943,140196.03,116864.08,10.92,476.01,293.6,601116.28,2012-09-21
3316,0.3033,943,140644.35,117224.93,10.96,455.3,281.79,575622.65,2012-09-24
3317,0.2537,943,140375.25,117052.09,10.94,384.16,235.18,481495.05,2012-09-25
3318,0.2673,943,138650.15,115589.55,10.8,389.63,251.15,507284.01,2012-09-26
3319,0.4028,943,142226.95,118616.01,11.08,602.23,360.8,764521.96,2012-09-27
3320,0.4179,943,144305.87,120361.04,11.25,649.93,370.64,793228.91,2012-09-28
3321,0.2898,943,143520.17,119646.77,11.18,450.33,264.22,550287.41,2012-10-08
3322,0.4444,944,146710.75,122025.77,11.42,674.76,404.69,843815.37,2012-10-09
3323,0.4153,944,147074.57,122302.27,11.45,605.54,360.48,788538.59,2012-10-10
3324,0.3916,944,145842.16,121303.61,11.35,566.77,370.22,743698.47,2012-10-11
3325,0.3593,944,145977.18,121447.91,11.36,514.34,317.11,682424.41,2012-10-12
3326,0.2842,944,145544.78,121296.76,11.33,424.7,264.19,539995.75,2012-10-15
3327,0.3038,944,145583.63,121313.35,11.33,472.14,279.57,577325.46,2012-10-16
3328,0.3148,944,146043.07,121703.08,11.37,471.77,280.98,598301.74,2012-10-17
3329,0.45899999999999996,944,147873.17,123240.14,11.51,658.09,373.06,872302.41,2012-10-18
3330,0.35600000000000004,944,147626.88,123027.18,11.49,508.55,304.9,676511.43,2012-10-19
3331,0.3175,944,147949.25,123258.1,11.51,477.94,278.5,603328.18,2012-10-22
3332,0.3831,944,146676.16,122175.44,11.41,541.97,326.68,728091.98,2012-10-23
3333,0.3832,944,146784.2,122297.78,11.42,497.35,306.94,728292.85,2012-10-24
3334,0.4489,944,145785.93,121479.53,11.34,556.59,354.63,853163.75,2012-10-25
3335,0.4124,944,143328.99,119483.47,11.15,541.78,350.5,783838.31,2012-10-26
3336,0.2849,944,142859.17,119066.5,11.12,394.79,247.27,541490.66,2012-10-29
3337,0.3176,944,143178.26,119312.02,11.13,427.23,265.25,604481.78,2012-10-30
3338,0.312,944,143630.52,119635.25,11.17,431.06,263.73,593855.42,2012-10-31
3339,0.4341,944,146100.35,121705.63,11.36,625.25,336.97,826290.76,2012-11-01
3340,0.4048,944,146972.95,122432.62,11.43,568.27,313.62,770425.96,2012-11-02
3341,0.3749,944,146767.1,122340.63,11.41,532.98,302.96,715100.69,2012-11-05
3342,0.3731,944,146209.66,122016.44,11.37,537.51,323.13,712382.26,2012-11-06
3343,0.3126,944,146192.95,122013.64,11.37,474.64,267.99,597042.46,2012-11-07
3344,0.3531,944,143835.07,120041.99,11.19,495.36,303.63,674223.74,2012-11-08
3345,0.2837,944,143670.77,119858.72,11.18,390.72,239.47,541784.36,2012-11-09
3346,0.2994,944,144428.08,120467.52,11.24,424.35,238.7,571814.82,2012-11-12
3347,0.3193,944,142262.76,118666.6,11.07,445.73,276.07,609895.91,2012-11-13
3348,0.2524,944,142787.24,119121.6,11.11,359.58,220.86,482174.8,2012-11-14
3349,0.265,944,141037.13,117658.58,10.97,371.6,238.15,506272.62,2012-11-15
3350,0.2589,944,139955.88,116687.65,10.89,367.51,247.5,494488.87,2012-11-16
3351,0.2364,944,140110.47,116993.62,10.9,360.5,209.82,452177.02,2012-11-19
3352,0.2225,944,139547.52,116488.92,10.86,333.87,204.0,425614.45,2012-11-20
3353,0.2811,944,141040.98,117753.07,10.97,400.67,248.46,537629.21,2012-11-21
3354,0.2397,944,140017.77,116915.82,10.89,339.97,219.98,458577.64,2012-11-22
3355,0.2723,944,140839.38,117630.97,10.96,388.73,224.2,520844.38,2012-11-23
3356,0.2336,944,140138.75,117008.19,10.91,330.83,215.73,446983.25,2012-11-26
3357,0.2952,944,138321.92,115617.41,10.77,390.5,269.65,564904.53,2012-11-27
3358,0.2643,944,137096.68,114561.08,10.67,345.49,237.6,505768.53,2012-11-28
3359,0.2587,944,136398.93,113978.59,10.62,331.86,218.34,494980.34,2012-11-29
3360,0.2964,944,137543.54,115013.28,10.71,376.46,237.98,567163.68,2012-11-30
3361,0.322,944,136139.84,113833.82,10.6,430.46,255.08,616336.23,2012-12-03
3362,0.3277,944,137209.54,114865.21,10.68,434.08,270.72,627760.19,2012-12-04
3363,0.6285,944,141159.36,118107.76,10.99,856.99,454.41,1203772.52,2012-12-05
3364,0.4273,944,141006.03,117984.18,10.98,588.66,324.42,818542.74,2012-12-06
3365,0.6024,944,143271.18,119911.24,11.16,825.09,437.1,1153802.36,2012-12-07
3366,0.6008,944,144823.52,121109.11,11.27,813.5,435.24,1150931.12,2012-12-10
3367,0.4883,944,144205.01,120575.99,11.22,680.14,390.09,935784.25,2012-12-11
3368,0.4099,944,144765.36,121155.81,11.27,571.47,327.01,785772.41,2012-12-12
3369,0.3779,944,143281.84,119885.84,11.15,526.41,317.58,724544.39,2012-12-13
3370,0.8402,944,149491.94,125047.16,11.64,1180.41,595.02,1611055.32,2012-12-14
3371,0.7491,944,150167.35,126316.18,11.69,1107.44,555.01,1443301.44,2012-12-17
3372,0.6571,944,150342.28,126435.08,11.7,992.94,508.73,1266207.97,2012-12-18
3373,0.4921,944,150325.61,126444.88,11.7,761.28,395.81,948274.1,2012-12-19
3374,0.5196,944,150742.43,126772.3,11.73,806.89,433.57,1001155.46,2012-12-20
3375,0.5355,944,149713.78,125873.42,11.65,846.53,443.94,1031640.64,2012-12-21
3376,0.4068,944,150113.02,126354.6,11.68,680.47,341.88,784493.3,2012-12-24
3377,0.7463,944,153935.24,129647.56,11.98,1155.77,555.49,1439992.79,2012-12-25
3378,0.6303,944,154312.56,129993.53,12.01,972.11,506.4,1216262.48,2012-12-26
3379,0.6669,944,153385.34,129305.05,11.94,1002.87,536.8,1287281.16,2012-12-27
3380,0.5981,944,155381.5,130983.77,12.09,919.78,471.09,1154576.63,2012-12-28
3381,0.6601,944,157912.65,133508.66,12.29,1054.93,498.13,1279118.93,2012-12-31
3382,0.715,944,158454.33,133867.78,12.33,1142.16,528.78,1385445.12,2013-01-04
3383,0.6049,944,159012.71,134666.71,12.38,965.91,467.19,1174146.38,2013-01-07
3384,0.6245,944,158365.04,134062.55,12.32,1056.14,528.69,1212367.94,2013-01-08
3385,0.6251,944,158336.47,134077.0,12.32,1024.82,527.94,1213814.18,2013-01-09
3386,0.6184,944,159238.5,134590.58,12.39,982.78,500.32,1200773.69,2013-01-10
3387,0.6415,944,156459.43,132203.66,12.18,1013.84,542.47,1245947.91,2013-01-11
3388,0.7455,944,161314.67,136334.55,12.55,1237.64,587.59,1448175.34,2013-01-14
3389,0.8506,944,162360.32,137069.85,12.63,1409.58,692.89,1652213.84,2013-01-15
3390,0.7925,944,161227.43,136136.92,12.54,1336.48,682.59,1539542.15,2013-01-16
3391,0.6107,944,159505.92,134618.63,12.41,1029.84,540.6,1186397.83,2013-01-17
